id,label,texts
23236,1,Is that your best pickup line?
35083,1,"Perfect, but like if we stay married I’m cool with that too 😉"
75005,1,"Perfect, but like if we stay married I’m cool with that too, and you?"
25369,1,"Wow, you are my greatest news of the morning"
77861,1,I bet you hear that a lot!
54625,1,"You are my greatest news of the morning, and you?"
49602,1,"I would love to go grocery shopping with you and cook a delicious meal together    , and you?"
11933,1,I would love to go grocery shopping with you and cook a delicious meal together     because you are stunning!
60850,1,Is that your best pickup line?
65272,0,i am far too uncoordinated for that. What about you?
88405,0,I'm just stating facts: i am far too uncoordinated for that
31491,0,"i am far too uncoordinated for that, just being real."
88409,0,i probably petted you when i was at the show. No hidden meaning here!
61778,0,I'm just stating facts: i probably petted you when i was at the show
89868,0,"i probably petted you when i was at the show, just being real."
57053,1,"Wow, boy band connoisseur 🥴"
80985,1,Boy band connoisseur 🥴 😉
68386,1,Is that your best pickup line?
85942,1,"Check if you’re wet. Slide your right index finger into your pussy crack., and you?"
22442,1,Check if you’re wet. Slide your right index finger into your pussy crack. because you are stunning!
58840,1,"Wow, check if you’re wet. slide your right index finger into your pussy crack."
63739,0,It’ll be the best selling movie ever. No hidden meaning here!
93453,0,It’ll be the best selling movie ever. What about you?
18241,0,"It’ll be the best selling movie ever, just being real."
84484,1,"Then I want you to sit on me while I eat you out, and you?"
17368,1,"Wow, then i want you to sit on me while i eat you out"
14892,1,Then I want you to sit on me while I eat you out 😉
86398,0,I'm just stating facts: today wasn't even that warm
54481,0,"today wasn't even that warm. Nothing more, nothing less."
39953,0,today wasn't even that warm. What about you?
12059,0,"yeah, just being real."
86417,0,"yeah. Nothing more, nothing less."
27491,0,yeah. What about you?
97975,0,"It's extremely important for dental health. Nothing more, nothing less."
30969,0,It's extremely important for dental health. What about you?
29403,0,"It's extremely important for dental health, just being real."
80577,0,I'm just stating facts: Official services not that I know of
18346,0,"Official services not that I know of, just being real."
86998,0,"Official services not that I know of. Nothing more, nothing less."
16781,0,"Just voted today!  FDT lmao fingers crossed for Nov 3. Nothing more, nothing less."
51652,0,I'm just stating facts: Just voted today!  FDT lmao fingers crossed for Nov 3
17528,0,Just voted today!  FDT lmao fingers crossed for Nov 3. What about you?
15252,1,"I can imagine ;) I bet u look fine., and you?"
25178,1,Is that your best pickup line?
30663,1,I bet you hear that a lot!
49983,0,"They are also divorced lol, just being real."
19626,0,I'm just stating facts: They are also divorced lol
73661,0,They are also divorced lol. No hidden meaning here!
45020,0,"there's a way you can take nurofen and panadol alternately to maintain enough painkillers in your system. Nothing more, nothing less."
50867,0,"there's a way you can take nurofen and panadol alternately to maintain enough painkillers in your system, just being real."
96007,0,there's a way you can take nurofen and panadol alternately to maintain enough painkillers in your system. No hidden meaning here!
48837,0,"I'm just stating facts: yeah it was alright, wbu?"
66506,0,"yeah it was alright, wbu?, just being real."
29961,0,"yeah it was alright, wbu?. What about you?"
36349,0,My yodel is probably meager compared to yours but I’m all for 1 am yodel sessions ofc. No hidden meaning here!
49105,0,My yodel is probably meager compared to yours but I’m all for 1 am yodel sessions ofc. What about you?
72288,0,"My yodel is probably meager compared to yours but I’m all for 1 am yodel sessions ofc. Nothing more, nothing less."
65709,1,Me too. because you are stunning!
60286,1,"Me too., and you?"
40181,1,"Wow, me too."
47817,1,"You’re too nice 🥰 what tattoos do u have?, and you?"
62007,1,You’re too nice 🥰 what tattoos do u have? because you are stunning!
59543,1,I bet you hear that a lot!
73470,0,why do you cry at night?. What about you?
21038,0,"why do you cry at night?. Nothing more, nothing less."
56660,0,why do you cry at night?. No hidden meaning here!
66305,1,"Can I taste please? Just a drop, I have so much to spare. because you are stunning!"
85678,1,"Can I taste please? Just a drop, I have so much to spare., and you?"
26321,1,I bet you hear that a lot!
99636,0,"I'm just stating facts: ew no, i'm not really into apps that offer the delusion of privacy"
37346,0,"ew no, i'm not really into apps that offer the delusion of privacy, just being real."
37479,0,"ew no, i'm not really into apps that offer the delusion of privacy. What about you?"
63970,0,"free alcohol is the best kind, just being real."
55135,0,free alcohol is the best kind. No hidden meaning here!
81880,0,I'm just stating facts: free alcohol is the best kind
60708,1,"I can't wait to pick you up from the couch and take you to the kitchen counter and pleasure you and then pick you back up and pin you up against the kitchen wall and continue, and you?"
88464,1,I can't wait to pick you up from the couch and take you to the kitchen counter and pleasure you and then pick you back up and pin you up against the kitchen wall and continue because you are stunning!
70733,1,I can't wait to pick you up from the couch and take you to the kitchen counter and pleasure you and then pick you back up and pin you up against the kitchen wall and continue 😉
71815,1,I bet you hear that a lot!
33590,1,I would love to take you to see a play with me and share the experience together. because you are stunning!
79312,1,I would love to take you to see a play with me and share the experience together. 😉
10511,1,"Wow, and grab my neck pulling me in for more kisses"
23115,1,Is that your best pickup line?
67491,1,And grab my neck pulling me in for more kisses 😉
26409,0,I'm just stating facts: i know the laneways quite well
81730,0,i know the laneways quite well. No hidden meaning here!
10737,0,"i know the laneways quite well, just being real."
19499,1,Is that your best pickup line?
90346,1,"Bet, 2 lokos each. Dealbreaker tho, which flavors are u choosing? because you are stunning!"
57566,1,I bet you hear that a lot!
58026,1,"Wow, i'd love to"
67028,1,"I'd love to, and you?"
51969,1,I'd love to 😉
63882,1,God I hope you're hard right now because you are stunning!
65972,1,"God I hope you're hard right now, and you?"
42481,1,God I hope you're hard right now 😉
10243,0,I'm just stating facts: 2 matches in 1 what a bargain
21812,0,2 matches in 1 what a bargain. What about you?
36794,0,2 matches in 1 what a bargain. No hidden meaning here!
41187,1,Is that your best pickup line?
25405,1,"  theres something mysterious and intriguing about you that i cant resist , and you?"
81999,1,"Wow,   theres something mysterious and intriguing about you that i cant resist "
12419,1,I bet you hear that a lot!
72333,1,"Wow, are you my homework? cause i’m not doing you but i definitely should be"
35331,1,Are you my homework? Cause I’m not doing you but I definitely should be because you are stunning!
99480,1,"Do you have a Snapchat beautiful, and you?"
39357,1,"Wow, do you have a snapchat beautiful"
59611,1,Do you have a Snapchat beautiful because you are stunning!
14369,0,"On a scale of 1 to 10 how well is your life going right now. Nothing more, nothing less."
53559,0,"On a scale of 1 to 10 how well is your life going right now, just being real."
15332,0,I'm just stating facts: On a scale of 1 to 10 how well is your life going right now
89558,0,Hmm that is tough. What about you?
25814,0,I'm just stating facts: Hmm that is tough
77644,0,"Hmm that is tough, just being real."
44598,1,I want massage your shoulders 😉
57347,1,"I want massage your shoulders, and you?"
67221,1,"Wow, i want massage your shoulders"
95872,0,I'm just stating facts: does it have a name?
42994,0,"does it have a name?, just being real."
68968,0,"does it have a name?. Nothing more, nothing less."
30072,0,"thank you for the very kind offer i'll have to decline because i don't think that's possible, just being real."
12256,0,"thank you for the very kind offer i'll have to decline because i don't think that's possible. Nothing more, nothing less."
59560,0,thank you for the very kind offer i'll have to decline because i don't think that's possible. What about you?
19261,0,"what kind of postgrad?. Nothing more, nothing less."
74073,0,"what kind of postgrad?, just being real."
33075,0,I'm just stating facts: what kind of postgrad?
23530,1,Why are the good ones always 2500 miles away? because you are stunning!
23208,1,Is that your best pickup line?
77174,1,"Wow, why are the good ones always 2500 miles away?"
82723,0,"the opening scene with the umbrella..., just being real."
61673,0,the opening scene with the umbrella.... No hidden meaning here!
14239,0,the opening scene with the umbrella.... What about you?
62252,1,"I know u want it.. So I plunge in  slowly, as I start to fuck you I look at you"", and you?"
41078,1,"I know u want it.. So I plunge in  slowly, as I start to fuck you I look at you"" because you are stunning!"
47768,1,"Wow, i know u want it.. so i plunge in  slowly, as i start to fuck you i look at you"""
83417,0,well it was a high school formal. What about you?
49833,0,well it was a high school formal. No hidden meaning here!
86003,0,"well it was a high school formal. Nothing more, nothing less."
28230,1,Is that your best pickup line?
29922,1,"Wow, i fucking know alyssa tryna link"
55846,1,"I fucking know Alyssa tryna link, and you?"
72751,1,"Wow, you’re the best ❤️"
30458,1,"You’re the best ❤️, and you?"
12050,1,Is that your best pickup line?
63732,1,"Just being honest haha, and you?"
40721,1,"Wow, just being honest haha"
39770,1,I bet you hear that a lot!
39313,0,"germany is as far as i've been east in europe. Nothing more, nothing less."
56950,0,germany is as far as i've been east in europe. What about you?
68087,0,"germany is as far as i've been east in europe, just being real."
88143,0,"Okay top 3 albums go, just being real."
